id;annee;hour;country; city;lat;Long;compagnie;lat_depart;lon_depart;lat_arrivee;lon_arrivee;plane_model;passagers;dead;story
894;01/01/1973;7;États-Unis;Honolulu;21.30992;-157.858158;Air Hawaii;21.30992;-157.858158;21.97472;-159.36556;Volpar C45G;5;5;The plane experienced engine faiure while taking off and crashed into the ocean. Fuel starvation. Rear auxillary tanks not serviced. Overloaded, improper center of gravity.
895;01/01/1962;23;États-Unis;Honolulu;21.30992;-157.858158;Canadian PacifiAir Lines;21.30992;-157.858158;-17.48;177.416667;Bristol Britannia 314;40;27;Shortly after takeoff, a fire warning indication caused the pilot to feather the propeller on the No. 1 engine. Fuel was jettisoned, and the flight returned to Honolulu for landing approximately 40 minutes after departure. The three-engine landing approach appeared normal until the aircraft had proceeded beyond the runway threshold and had commenced its landing flare at an altitude of approximately 20 feet above the runway centerline. A go-around was attempted from this position and the aircraft banked and veered sharply to the left. Initial ground contact was made by the left wing tip approximately 550 feet to the left of the runway centerline. The aircraft progressively disintegrated as it moved across the ground, then struck heavy earth-moving-equipment parked approximately 970 feet from the runway centerline. The accident was caused by the attempted three-engine go-around, when the aircraft was in a full landing configuration, at insufficient airspeed and altitude to maintain control.
896;01/01/1994;12;États-Unis;Portage Creek;58.905272;-157.722906;Air Taxi;58.905272;-157.722906;59.046667;-158.508611;Piper PA-32-301;3;3;The aircraft lifted off slowly. After lift-off, the plane settled in a descenting left turn and crashed. Excess gross weight and incorrect CG caused the plane to stall.
897;01/01/1980;14;États-Unis;Shungnak;66.886008;-157.158188;Ambler Air Service;67.087303;-157.857671;66.914514;-156.897412;Cessna 185;9;7;Crashed. Continued VFR flight into adverse weather conditions.
898;01/01/2000;20;États-Unis;Kaunakakai;21.088889;-157.0125;Price Aircraft Company;20.8880335;-156.4678501;21.167641;-157.068596;Rockwell Sabreliner 65;6;6;While on approach the charter flight hit the ridge of a mountain. Inadequate crew coordination led to the captain's decision to discontinue the instrument approach procedure and initiate a maneuvering descent solely by visual references at night in an area of mountainous terrain. The crew failed to review the instrument approach procedure and the copilot failed to provide accurate information regarding terrain clearance and let down procedures during the instrument approach.
899;01/01/1981;16;États-Unis;Galena;64.740556;-156.885556;Galena Air Service;66.044167;-154.256944;64.740556;-156.885556;Piper PA-31;4;4;Lost an engine during a go around, began to climb, entered a steep left bank and crashed. Engine failure for unknown reasons.
900;01/01/1989;18;États-Unis;Halawa, Molokai;21.159722;-156.742222;Aloha Island Air;20.8880335;-156.4678501;21.088889;-157.0125;de Havilland DHC-6 Twin Otter 300;20;20;The aircraft collided with terrain Halawa Bay, Molokai, Hawaii, while en route on a scheduled passenger flight from the Kahalui Airport, Maui, to Kaunakakai Airport, Molokai. The decision of the captain to continue flight under visual flight rules at night into instrument meteorological conditions, which obscured rising mountainous terrain. The victims included eight members of Molokai High School's volleyball team and staff.
901;01/01/1977;5;États-Unis;Kailua-Kona;19.65;-155.994167;Island Airways;21.30992;-157.858158;19.65;-155.994167;Shorts SC-7 Skyvan 3-200;2;2;The cargo plane stalled, went into a spin and crashed short of the runway. Failure to maintain flying speed.
902;01/01/1976;11;États-Unis;Igiugig;59.32761;-155.894973;Kodiak Western Alaska Airlines;58.714217;-156.998899;59.046667;-158.508611;Cessna 207;4;4;Continued VFR flight in to adverse weather.
903;01/01/1970;14;États-Unis;McGrath;62.951944;-155.577222;Reeder Flying Service;62.951944;-155.577222;64.740556;-156.885556;Douglas DC-3;27;5;Crashed into trees shortly after taking off. The pilot-in-command diverted attention from operation. Pilot rotated at V2, reduced power, co-pilot raised gear, prop hit runway.
904;01/01/2004;16;États-Unis;McGrath;62.951944;-155.577222;Mavrik Aire Transport;60.5576712;-151.2418138;62.951944;-155.577222;de Havilland DHC-3 Otter;3;1;Thirty minutes after departure from McGrath, the pilot encountered low visibility due to smoke and fog. After deciding to fly at a lower altitude, the aircraft struck trees and crashed into a forest. Rescue teams found the bodies and the survivors 2 days later. The pilot's inadequate in-flight planning/decision making, his continued VFR flight into instrument meteorological conditions, and his failure to maintain obstacle clearance. Factors contributing to the accident were low ceilings due to smoke, rain, and mist.
905;01/01/1982;21;États-Unis;Hakalau;19.894438;-155.125977;Air Taxi;19.705556;-155.085833;21.30992;-157.858158;Beechcraft E18S;2;2;The aircraft departed Hilo on the last leg of a 3rd flight. A few minutes after takeoff, the pilot called the tower to ask for a return and indicated he had a difficulty. No further transmission was made. Witnesses heard intermittent engine sputtering and then the whine of a high speed dive. The aircraft impacted in a sugar cane field at a steep angle. Reason for occurrence undetermined.
906;01/01/1982;9;États-Unis;Nondalton;59.967835;-154.854679;Air Taxi;59.967835;-154.854679;60.208333;-154.306667;Robertson C-U206F;5;4;Shortly after takeoff from Hudson Lake the left wingtip contacted the water causing the aircraft to cartwheel. The aircraft came to rest inverted & floated for a short time before sinking. Poor judgement by the pilot in command. Unfavorable wind and weather conditions.
907;01/01/2000;16;États-Unis;Iliamna;59.757996;-154.84848;Air Taxi;59.757996;-154.84848;59.728817;-157.277244;Cessna U206G;6;6;The airplane impacted level terrain, covered by smooth, wind-blown, snow, in a left bank of 26 degrees or greater. The pilot's attempted flight into adverse weather, and his failure to maintain altitude/clearance above the snow-covered tundra. Factors associated with the accident were snow, rain, and whiteout conditions.
908;01/01/1968;9;États-Unis;Pedro Bay;59.782222;-154.1325;Wien Consolidated Airlines;61.216583;-149.899597;59.757996;-154.84848;Fairchild F-27B;39;39;Broke up in severe turbulence at 11,500 feet. Failure of the right wing that was weakened by pre-existing fatigue cracks. The turbulence was not forcast and not known to the flight crew. Improper maintenance. Incorrect weather forcast.
909;01/01/1984;9;États-Unis;Ouzinkie;57.923333;-152.501944;Air Taxi;57.793056;-152.394167;57.923333;-152.501944;Grumman G-21A;4;4;The aircraft collided with the waters of the narrow strait, northwest of Monashka Bay. Witnesses reported the weather was IFR in the area at the time. The aircraft was not equipped for instrument flight nor was the pilot current with FARS to conduct IFR operations. Continued VFR flight into IMC.
910;01/01/2008;13;États-Unis;Kodiak;57.793056;-152.394167;Servant Air;57.793056;-152.394167;59.6417794;-151.5514179;Piper PA-31-350 Navajo;10;6;The charter aircraft crashed into Kodiak harbor, 50 yards beyond the end of the runway, after taking off from Kodiak Airport. One of the survivors said a baggage area door opened at the nose of the plane on the pilot‚Äö√Ñ√¥s side that prompted the pilot to try to return to the airport. Failure of company maintenance personnel to ensure that the airplane's nose baggage door latching mechanism was properly configured and maintained, resulting in an inadvertent opening of the nose baggage door in flight. Contributing to the accident were the lack of information and guidance available to the operator and pilot regarding procedures to follow should a baggage door open in flight and an inadvertent aerodynamistall.
911;01/01/1995;20;États-Unis;Kodiak;57.793056;-152.394167;Air Taxi;57.574234;-154.430139;57.793056;-152.394167;Piper PA-32-301;4;4;While trying to fly through a mountain pass in imclement weather the pilot tried to reverse course but crashed. VFR flight into IMC and failure to maintain clearance from terrain.
912;01/01/1969;15;États-Unis;Lake Minchumina;63.893889;-152.301944;Wien Consolidated Airlines;64.843611;-147.723056;60.8048808;-161.7821472;de Havilland DHC-6;5;1;Crashed after the pilot experienced spatial disorientation in a whiteout.
913;01/01/1988;9;États-Unis;Skwentna;61.879444;-151.266389;Jay Hawk Air;61.216583;-149.899597;62.951944;-155.577222;Piper PA-32-260;3;3;The plane struck the rock face of a 8,600 ft. mountain in poor visibility. Pilot did not maintain proper altitude. Flight into known adverse weather. Poor inflight planning.
914;01/01/1987;6;États-Unis;Kenai;60.557671;-151.241814;Southcentral Air;60.5576712;-151.2418138;61.216583;-149.899597;Piper PA-31-350 Navajo;8;6;Lost the right engine while taking off and made a forced landing. Failure of the right engine cylinder failure. Improper use of throttle controls during the emergency.
915;01/01/1981;16;États-Unis;Tyonek;61.068;-151.141;Spernak Airways;61.068;-151.141;61.216583;-149.899597;Cessna 207A;4;4;Crashed into water during initial climb. Probable cause unknown.
916;01/01/1985;19;États-Unis;Soldotna;60.486667;-151.075278;North PacifiAirlines;61.216583;-149.899597;61.216583;-149.899597;Beech Queen Air 65-A80;9;9;Crashed into trees while attempting a go-around in poor weather. Improper minimum descent atlitiude and missed approach. Improper inflight decision. Improper missed approach. Minimum descent altitude not maintained.
917;01/01/2000;15;États-Unis;Nuiqsut;70.216389;-151.005833;Cape Smythe Air Service;70.205556;-148.511667;70.216389;-151.005833;Piper PA-31-350 Navajo;10;5;The belly cargo pod lightly scraped the runway for about 40 feet, but the airplane transitioned to a climb. As the airplane began climbing away from the runway, the landing gear was observed to extend. The airplane climbed to about 100 to 150 feet above the ground, and then began a descending left turn. The airplane collided with the ground on a 095 degree heading. The wreckage path extended for about 300 feet, during which the landing gear, left wing, and the left engine separated from the airplane. A postcrash fire destroyed the fuselage, right wing, and the right engine. The pilot's failure to extend the landing gear, his improper aborted landing procedure, and inadvertent stall/mush. Factors in the accident were an improper adjustment of the landing gear warning horn system by company maintenance personnel, and the failure of the pilot to utilize the prelanding checklist.
918;01/01/1976;17;États-Unis;Anchorage;61.216583;-149.899597;Winship Air;61.216583;-149.899597;70.205556;-148.511667;Lear Jet 24A;6;6;Crashed short of the runway in fog. The pilot descended below published minimums because of low fuel. Inadequate preflight planning. Improper IFR operation.
919;01/01/1984;7;États-Unis;Anchorage;61.216583;-149.899597;Air Taxi;61.216583;-149.899597;63.388;-148.900204;Cessna 401;5;5;Disappeared en route. Aircraft and occupants never found. Reasons undetermined.
920;01/01/1979;16;États-Unis;Anchorage;61.216583;-149.899597;Spernak Airway;61.216583;-149.899597;61.216583;-149.899597;Cessna 207A;4;4;The plane suffered engine failure on takeoff and crashed. Water in fuel. Improperly serviced aircraft.
921;01/01/1979;9;États-Unis;Anchorage;61.216583;-149.899597;Soldotna Air Services;61.216583;-149.899597;60.5576712;-151.2418138;Cessna 402B;7;7;Crashed in low ceiling and rain. Fluxgate compass inoperative because of chafed wires.
922;01/01/2007;12;Polynésie française;Moorea;-17.533333;-149.833333;Air Moorea;-17.533333;-149.833333;-17.5372634;-149.5660301;de Havilland Canada DHC-6 Twin Otter 300;20;20;Soon after taking off the plane began loosing altitude and veered to the right until it crashed into the sea 1 mile beyond the runway.
923;01/01/1975;8;États-Unis;Houston;61.621056;-149.798018;Horizon Properties;34.606378;-98.396817;30.723328;-95.550956;Douglas DC-3C;16;5;The flight was diverted to Houston because weather at Huntsville was below minima. An ILS approach was abandoned due to intermittent operation of the aircraft ILS localizer receiver instruments. The crew then tried an approach with Houston TRACON monitoring on surveillance radar. The DC-3 descended too low until the left wing collided with a high power line tower, located 1.8 miles short of the runway. Fifteen feet of wing was torn off and the aircraft continued another 650 feet before striking the ground inverted. Improper in-flight decisions or planning and improper IFR operation.
924;01/01/1973;22;Polynésie française;Papeete;-17.537263;-149.56603;Pan American World Airways;-36.847317;174.762782;-17.5372634;-149.5660301;Boeing B-707-321B;79;78;The aircraft crashed 30 seconds after takeoff from Faaa Airport into the ocean. Cause unknown. It is possible an instrument failure diverted the crews attention during a turn. The aircraft was named 'Clipper Winged Racer.'
925;01/01/1978;11;États-Unis;Whittier;60.774167;-148.677778;Alaska Travel;61.216583;-149.899597;60.774167;-148.677778;de Havilland DHC-2;6;6;The float plane flew into a blind canyon and crashed into water. Continued VFR flight into adverse weather conditions.
926;01/01/2007;17;États-Unis;Whittier;60.774167;-148.677778;Evergreen Alaska Helicopters, Inc.;60.543611;-145.751944;61.216583;-149.899597;Eurocopter Deutschland BK117C1;4;4;Crashed into the sea while en route. The pilot's decision to continue VFR flight into night instrument meteorological conditions. Contributing to the accident were the operator's failure to adhere to an FAA-approved and mandated safety risk management program, the FAA's failure to provide sufficient oversight of the operator to ensure they were in compliance with the risk management program, the pilot's lack of experience in night winter operations in Alaska, and the operator's lack of an EMS dispatch and flight following system.
927;01/01/1973;10;États-Unis;Deadhorse;70.205556;-148.511667;Winship Air Service;64.843611;-147.723056;70.2550344;-148.3324035;Swearingen SA26T;5;2;The pilot became disoriented while attempting to land and crashed 28nm from the airport. Improper IFR operation.
928;01/01/1968;4;États-Unis;Prudhoe Bay;70.255034;-148.332404;Interior Airways;64.843611;-147.723056;70.2550344;-148.3324035;Lockheed L-100 Hercules;4;2;The cargo plane crashed after a go-around was attempted in a snowstorm. Pilot in command continued VFR flight into adverse weather conditions and delayed in initiating go around. Weather conditions - down and up drafts.
929;01/01/1951;22;États-Unis;Fairbanks;64.843611;-147.723056;Transocean Air Lines;69.366944;-152.144167;64.843611;-147.723056;Curtiss C 46F-CU;4;4;The flight made an authorized left turn while outbound on the east leg of the Fairbanks radio range and subsequently struck Chena Dome, northeast of the station while on a westerly heading. The failure of the pilot to follow procedures and utilize properly the radio facilities for approach and letdown at Fairbanks with the result that the flight became lost.
930;01/01/1974;9;États-Unis;Fairbanks;64.843611;-147.723056;Frontier Flying Service;64.843611;-147.723056;42.909385;-114.264176;Cessna 185;2;2;The aircraft suffered engine failure during takeoff and crashed. Excessive ware of spark plugs. Inadequate inspection and maintenance.
931;01/01/1972;11;États-Unis;Valdez;61.12905;-146.360131;Fairbanks Air;64.843611;-147.723056;61.1290499;-146.360131;Cessna U206C;2;2;Flew into mountain pass in fog. Wing caught ground in turnaround. Continued VFR flight into adverse weather conditions.
932;01/01/1985;2;États-Unis;Gulkana;62.26673;-145.403962;Air Taxi;61.216583;-149.899597;62.2667298;-145.4039619;Learjet 24D;3;3;During a night arrival, the flight was on an instrument approach to the Gulkana Airport when radio contact with the aircraft was lost. Search was initiated & the wreckage was found 7.4 mi north of the terminal VORr on the 330 deg radial. Improper IFR procedure. Minimum descent altitude not maintained.
933;01/01/1991;19;États-Unis;Gustavus;58.412633;-135.746026;Air Taxi;58.4126332;-135.7460255;59.233889;-135.446944;Piper PA-32;6;6;Flew into a box canyon and crashed at an elevation of 4,000 ft. VFR flight by the pilot into instrument meteorological conditions, and the pilot's failure to maintain sufficient altitude and/or clearance from mountainous terrain. Factors related to the accident were: the adverse weather and terrain conditions.
934;01/01/1982;13;États-Unis;Klawock;55.555;-133.085278;Air Taxi;55.35;-131.673333;55.476389;-133.148333;de Havilland DHC-2;8;8;Took off and crashed into rising terrain in fog. Improper inflight planning by pilot in command. Clouds and fog prevailed at the time.
935;01/01/2000;23;Canada;Teslin Lake, Yukon;60.225127;-132.900703;RCMP;60.224303;-132.766628;58.436073;-129.988007;Cessna 208 Caravan I;2;2;The float plane took off, entered a steep climb, stalled and crashed into the water. The pilot's decision to depart from the unlit location was likely the result of the many psychological and physiological stressors encountered during the day. The pilot most likely experienced spatial disorientation precipitated by local geographiand environmental conditions and lost control of the aircraft.
936;01/01/1978;15;États-Unis;Hydaburg;55.204722;-132.820833;Tyee Airlines;55.35;-131.673333;55.204722;-132.820833;de Havilland DHC-2;5;5;Crashed in rain, fog and low ceiling. Continued VFR flight into deteriorating weather conditions.
937;01/01/1987;17;Canada;Ross River;61.983333;-132.45;Kenn Borek Air;58.805917;-122.696472;61.983333;-132.45;de Havilland Canada DHC-4A Caribou;4;2;Lack of communication at the company's maintenance facility led to the dispatch of the aircraft with an unsuitable gasket in the right engine and the subsequent loss of engine oil. A single-engine go-around was attempted when the combination of single-engine performance, a low cloud base, and high terrain surrounding a confined operating area made a successful overshoot uncertain. The flaps were fully retracted before the minimum speed for single-engine flight in the zero flap configuration was achieved.
938;01/01/1974;8;États-Unis;Kasaan;55.539483;-132.404039;Webber Airlines;55.539483;-132.404039;56.015197;-132.829516;de Havilland DHC-2;8;5;Entered local fog conditions after takeoff and collided with trees. Pilot initiated flight in adverse weather conditions.
939;01/01/1995;1;Canada;Masset;54.01;-132.138056;Canada Jet Charters;49.2635657;-123.1385715;54.01;-132.138056;Learjet 35;5;5;
940;01/01/1973;20;États-Unis;Ketchikan;55.35;-131.673333;Revilla Flying Service;55.35;-131.673333;55.1252432;-131.5706115;Cessna A185F;5;5;The float plane crashed while en route. Probable cause undetermined.
941;01/01/1998;17;Canada;Ging̱olx;54.994638;-129.955056;Harbour Air Seaplanes Ltd.;54.312194;-130.327083;54.9946377;-129.9550562;de Havilland Dash-2 Beaver;5;5;The pilot made three low passes over the water in an attempt to land at Kincolith. On the fourth approach, the aircraft touched down, apparently in a controlled manner, and skipped on the water surface. The floats then dug into the water followed by the right wing, which was severed from the fuselage on water impact. The aircraft quickly overturned and came to rest inverted with only the bottom of the floats visible. All five occupants drowned. On touchdown, the floats struck the water and caused a flying attitude that the pilot could not control before the right wing dug in and the aircraft overturned. Contributing to the accident were conflicting wind and water conditions at the time of the occurrence.
942;01/01/1957;14;Canada;Port Hardy;50.7225;-127.492778;Queen Charlotte Airlines;50.7225;-127.492778;49.2635657;-123.1385715;Douglas DC-3;18;14;Crashed while attempting an emergency landing after taking off with control difficulties. Jammed elevator. Crew forgot to remove the ground locks.
943;01/01/2007;13;Canada;Muncho Lake;58.925638;-125.771333;Liard Air;58.9256381;-125.7713327;49.2635657;-123.1385715;de Havilland DHC-6 Twim Otter 100;5;1;The twin engine plane crashed shortly after taking off from a gravel airstrip at Muncho Lake. One passenger was killed.
944;01/01/1969;17;Canada;Campbell River;50.023179;-125.249537;PacifiWestern Airlines;49.2635657;-123.1385715;50.023179;-125.249537;Convair CV-640;15;4;Crashed into a hill while attempting to land in inclement weather. Non-compliance with the instrument approach procedures. Pilot error.
945;01/01/1989;12;États-Unis;Golden Beach;42.402222;-124.415278;Air Taxi;42.331944;-122.861944;42.331944;-122.861944;Beechcraft C90;3;3;The aircraft emerged out of a fog bank while attempting to land, banked to the left and crashed. The pilot's failure to initiate a go-around after emerging from a fog bank on a short final which resulted in inadequate airspeed and a stall. Contributing to the accident was the pilot's poor judgement in attempting the VFR approach in IMC conditions.
946;01/01/1983;13;Canada;Paulatuk;69.349724;-124.068784;Inuvik Coastal Airways;68.358957;-133.723336;69.3497238;-124.0687838;de Havilland Canada DHC-6 Twin Otter 200;12;2;The left wing contacted the ground after the pilot attempted a go-around. The plane cartwheeled and crashed. Runway is not oriented to correspond with the prevailing winds. The aircraft was overloaded by 840 lbs and was below that prescribed to take off. Lack of weather forcast.
947;01/01/1971;18;États-Unis;Garberville;40.1;-123.8;Shelter Cove Sea Park;40.030556;-124.073056;37.333333;-121.9;Douglas DC-3;24;17;The aircraft was unable to gain height on takeoff. It struck a transformer and a building, became airborne and went off a cliff into the ocean. Failure of the pilot to remove the rudder and elavator gust locks.
948;01/01/1969;6;États-Unis;Port Angeles;48.113056;-123.440833;Pudget Sound Air;48.113056;-123.440833;47.603229;-122.33028;Beechcraft C-45H;10;10;The plane crashed after a premature liftoff for unknown reasons.
949;01/01/1998;0;Canada;Victoria;48.4275;-123.367259;Regency Express Air;49.2635657;-123.1385715;48.4275;-123.367259;Cessna 208B Caravan I Super Cargomaster;2;2;While en route, the cargo plane made a right turn in the vicinity of Beaver Point, and began to head towards high ground north of the Victoria airport. The aircraft then began a gradual, descending turn to the left in a southeasterly direction before striking trees Mount Tuam peak. The crew would have encountered the lower ceiling in the vicinity of Beaver Point. This lower layer of cloud would have restricted the crew's view of the ground lighting and reduced the ambient lighting available to navigate by visual means. With the loss of ground references, it is unlikely that the crew would have been able to perceive the divergence of the aircraft's flight path away from its intended track by visual means. The crew was unable to maintain separation between the aircraft and the terrain by visual means.
950;01/01/1947;23;Canada;Vancouver;49.263566;-123.138572;Trans Canada Air Lines;49.694167;-112.832778;49.2635657;-123.1385715;Lockheed 18 Loadstar;15;15;The aircraft disappeared while en route from Lethbridge, Alberta to Vancouver, British Columbia. The last known position was over Vancouver Airport. The wreckage was discovered and identified in September 1994 in a remote area, 10 miles north of Vancouver Mt. Seymour.
951;01/01/1979;20;États-Unis;Salem;44.939016;-123.039307;McKenzie Flying Service;44.418056;-118.955;44.939016;-123.039307;Cessna T310R;3;3;Aircraft 1,200 ft. high at LOM commenced rapid descent and crashed. Improper IFR operation.
952;01/01/1976;7;États-Unis;Friday Harbor;48.535278;-123.031111;North Sound Aviation;48.472081;-122.328247;48.535278;-123.031111;Cessna 207;7;7;Crashed while attempting a go-around. Continued VFR flight into adverse weather. Spatial disorientation. Premature flap retraction.
953;01/01/1957;17;États-Unis;Blyn;48.021781;-123.000166;Alaska Airlines;64.843611;-147.723056;47.603229;-122.33028;Douglas C-54B;5;5;Crashed into a densly wooded mountain, 3 miles east of Blyn, while en route to Seattle. Navigation error and poor judgement by the pilot in entering an overcast mountainous area at too low an altitude.
954;01/01/1995;4;États-Unis;Blyn;48.021781;-123.000166;Air Taxi;48.078056;-123.101389;47.603229;-122.33028;Cessna 172N;4;3;Departed Sequin inVFR conditons towards a cloud bank, at night, turning south towards upsloping terrain. Pilot reported turbulence and structural problem before crashing. VFR flight into IMC.
955;01/01/1985;12;États-Unis;Central Point;42.375598;-122.914525;Air Taxi;42.402222;-124.415278;42.331944;-122.861944;Gulfstream AC-680F;4;4;The pilot reported loss of power in both engines. Witness saw the aircraft gilding wings level towards the runway when a loud rev was heard. The aircraft then pitched up and rolled left to an inverted position before ground contact and explosion. Misjudged emergency procedure. Airspeed not maintained. Directional control not maintained. Throttle/power control not corrected.
956;01/01/1987;22;États-Unis;Bellingham;48.754899;-122.478122;Air Taxi;47.241389;-122.459444;48.7548994;-122.4781217;Cessna 310 N;4;4;The pilot became lost and while flying at a low altitude, crashed. Pilot did not maintain proper altitude. Fog, low ceiling.
957;01/01/1953;8;États-Unis;Half Moon Bay;37.458889;-122.436944;British Commonwealth PacifiAirlines;-33.8727635;151.2053446;21.30992;-157.858158;Douglas DC-6;19;19;While flying in fog on an approach to San Francisco International Airport, the aircraft crashed into a redwood forest on a mountain ridge, 7.5 miles southeast of Half Moon Bay. The plane struck the ridge of King's Mountain and broke up, scattering wreckage over a half-mile area. Failure of the crew to follow prescribed procedures for an instrument approach. American pianist, William Kapell, 31, killed.
958;01/01/1947;14;États-Unis;Seattle;47.603229;-122.33028;Alaska Airlines;61.216583;-149.899597;47.603229;-122.33028;Douglas C-54A;28;8;The plane attempted to land at Boeing Field but aborted the landing because of low ceiling and visibility. During a second landing attempt, the aircraft touched down 2,748 feet beyond the approach end of Runway 20, ran past the end of the runway, hit an automobile killing one person, crashed into a ditch and burst into flames. Caused by the landing of the airplane too far from the approach end of a wet runway and at a speed too great to accomplish a full stop on the runway.
959;01/01/1956;8;États-Unis;Seattle;47.603229;-122.33028;Northwest Orient Airlines;47.603229;-122.33028;45.52;-122.681944;Boeing 377 Stratocruiser 10-30;38;5;The aircraft experienced extreme buffeting after taking off from Seattle. A decision was made to divert to McChord AFB but the plane continued to loose altitude and had to be ditched in Puget Sound 4.7 nautical miles southwest of Seattle. The plane sank within 15 minutes. The incorrect analysis of control difficulty which occurred on retraction of the wing flaps as a result of the flight engineer's failure to close the engine cowl flaps
960;01/01/1949;21;États-Unis;Seattle;47.603229;-122.33028;Air Transport Associates;47.603229;-122.33028;41.883229;-87.632398;Curtiss C-46F-1-CU;32;2;A power failure occurred in the No. 1 engine on takeoff and the pilot cut power to both engines and discontinued takeoff. He then apparently changed his mind and applied power. The left engine continued to malfunction and the aircraft collided with power lines and crashed into houses. Use of improper fuel necessitated operating the aircraft's engines in excess of operating limits resulting in engine failure. Decision to takeoff after the failure of the left engine.
961;01/01/1949;22;États-Unis;Seattle;47.603229;-122.33028;Seattle Air Charter;47.603229;-122.33028;41.31;-72.923611;Douglas DC-3 (C-47A-DL);30;14;The aircraft took off in fog with a group of Yale University students returning to school following their Christmas vacation. About midway down the runway the plane swerved to the left and became airborne. The left wing dropped the wing tip dragged on the runway. After about 750 feet, the tail wheel made contact with the runway. The engines were cut and the plane skidded for 700 feet until it hit a hanger and burst into flames. The accident was caused by the crew's attempt to take off in an airplane which had formations of ice and frost on the surfaces of the wings. In addition, the plane was overloaded by 1,500 lbs.
962;01/01/1965;14;États-Unis;Seattle;47.603229;-122.33028;Aaxico Airlines;47.603229;-122.33028;41.222761;-111.970419;Douglas DC-6A;5;5;The cargo plane flew into Mt. Rainier at 10,200 ft. The improper correlation of the aircraft position with respect to obstructing terrain while continuing the flight on a VFR flight plan in instrument weather conditions.
963;01/01/1955;23;États-Unis;Seattle;47.603229;-122.33028;Peninsular;47.603229;-122.33028;40.72422;-74.172574;Douglas C-54;74;28;Crashed on takeoff. In-flight prop failure. Maintenance error. The excessively high drag resulting from the improperly indexed propeller blades and inability to feather.
964;01/01/1931;4;États-Unis;Oakland;37.804828;-122.27248;PacifiAir Transport;37.804828;-122.27248;47.603229;-122.33028;Boeing 40;4;4;Crashed into San Francisco Bay shortly after taking off from Oakland airport.
965;01/01/1965;16;Canada;Dog Creek;51.581561;-122.23752;Canadian PacifiAir Lines;49.2635657;-123.1385715;60.716667;-135.05;Douglas DC-6B;52;52;The tail section separated from the fuselage after a bomb exploded in the passenger compartment. It was believed a saboteur ignited a mixture of acid and gunpowder which may have been poured into the toilet in a suicide-for-insurance scheme.
966;01/01/1991;21;États-Unis;Vallejo;38.113056;-122.235833;Corporate Mobility Inc.;37.979103;-122.031333;38.1075;-122.569722;Bell 206B helicopter;3;3;The helicopter struck the top of a 223 foot high transmission tower, crashed and exploded in flames, 27 miles northwest of its departure point in high winds and heavy rain. The pilot's intentional flight into known adverse weather, continued flight into instrument meteorological conditions, and improper altitude. Rock promoter Bill Graham, 60, was killed.
967;01/01/1949;17;États-Unis;Vallejo;38.113056;-122.235833;Arrow Airlines;34.182052;-118.307476;37.804828;-122.27248;Douglas DC-3;9;9;Struck a 1,200 ft. hill obscured by clouds, during a rainstorm, 6 miles east of Vallejo, California. The pilot failed to fly at the assigned altitude of 4,000 feet on his flightplan.
968;01/01/1990;15;États-Unis;Bella Vista;40.640707;-122.232503;BAFIN;40.6407071;-122.2325031;-16.5;-68.15;Douglas C-47B-40-DK;4;4;Disappeared en route. Wreckage found 6 years later in the Andes.
969;01/01/1953;18;États-Unis;Alvarado;37.596481;-122.077001;Transocean Air Lines;33.3931306;-104.5227615;37.804828;-122.27248;Douglas DC-4 (C-54-10-DO);35;35;The aircraft crashed into a flat barley field and burned. The aircraft first struck the ground with its right wing tip in a vertical position, cartwheeled and disintegrated. All 30 passengers were maintenance personnel from the 509th Bomb Wing, noted for dropping the atomibombs on Japan. Accumulation of ice on the surfaces of the aircraft in sufficient magnitude to have caused loss of control. Official cause of loss of control unknown.
970;01/01/1990;12;États-Unis;Ashford;46.755833;-122.019167;Air Taxi;45.230278;-122.755278;49.480655;-119.584794;Cessna T210L;5;5;Crashed into Mt. Rainier at 12,700 ft. in poor visibility while en route. Continued VFR flight into IMC.
971;01/01/1951;4;États-Unis;Decoto;37.602128;-122.016219;United Air Lines;42.358056;-71.063611;41.765775;-72.673356;Douglas DC-6B;50;50;Cleared for an approach to Oakland Municipal Airport, the aircraft crashed 15 miles SSE of the airport into Tolman peak. Patches of fog obscured the terrain. The aircraft struck a hill at an elevation of about 1,000 ft. at 225 to 240 mph. Neither of its 2 low-frequency receivers were tuned to the Oakland station and the captain may have attempted to fly by visual reference using the ADF. As a result, the flight was 3 miles off course and well below the minimum prescribed altitude. The failure of the captain to adhere to instrument procedures in the Newark area during an approach to the Oakland Municipal Airport.
972;01/01/1966;19;États-Unis;Wemme;45.34884;-121.965632;West Coast Airlines;44.052153;-123.091195;45.52;-122.681944;McDonnell Douglas DC-9-14;18;18;The plane crashed into Salmon Mountain while on approach to Portland. The pilots evidently had agreed to maintain 9,000 feet, but descended instead. The aircraft hit the mountain at the 3,830-foot level of a 4,090-foot ridge. The crew's descent below its clearance limit and below that of surrounding obstructing terrain for reasons unknown. First crash of a DC-9.
973;01/01/1978;20;États-Unis;Comté de Laurel;37.116667;-121.965278;Hesler Noble;32.298889;-90.184722;31.6915567;-89.12938;Cessna 310I;2;2;Crashed on final approach in rain and low ceiling. Improper IFR operation. Pilot attempted operation beyond experience and ability level. Pilot failed instrument check 4 days before accident.
